 ;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[q1_qtext]Hit;AOI[q1_aoptions]Hit;AOI[q2_qtext]Hit;AOI[q2_aoptions]Hit;AOI[q3_qtext]Hit;AOI[q3_aoptions]Hit;AOI[q4_qtext]Hit;AOI[q4_aoptions]Hit;AOI[q5_qtext]Hit;AOI[q5_scale]Hit;AOI[q5_item1]Hit;AOI[q5_item2]Hit;AOI[q6a_qtext]Hit;AOI[q6a_scale]Hit;AOI[q6a_item1]Hit;AOI[q6a_item2]Hit;AOI[q6b_qtext]Hit;AOI[q6b_scale]Hit;AOI[q6b_item1]Hit;AOI[q6b_item2]Hit;AOI[q6c_qtext]Hit;AOI[q6c_scale]Hit;AOI[q6c_item1]Hit;AOI[q6c_item2]Hit;AOI[q6d_qtext]Hit;AOI[q6d_scale]Hit;AOI[q6d_item1]Hit;AOI[q6d_item2]Hit;AOI[q7_qtext]Hit;AOI[q7_aoptions]Hit;AOI[q8_qtext]Hit;AOI[q8_aoptions]Hit;AOI[q9a_qtext]Hit;AOI[q9a_scale]Hit;AOI[q9a_item1]Hit;AOI[q9a_item2]Hit;AOI[q9b_qtext]Hit;AOI[q9b_scale]Hit;AOI[q9b_item1]Hit;AOI[q9b_item2]Hit;AOI[q9b_item3]Hit;AOI[q10_qtext]Hit;AOI[q10_scale]Hit;AOI[q10_item1]Hit;AOI[q10_item2]Hit;AOI[q10_item3]Hit;AOI[q10_item4]Hit;AOI[q11a_qtext]Hit;AOI[q11a_scale]Hit;AOI[q11a_item1]Hit;AOI[q11a_item2]Hit;AOI[q11a_item3]Hit;AOI[q11b_qtext]Hit;AOI[q11b_scale]Hit;AOI[q11b_item1]Hit;AOI[q11b_item2]Hit;AOI[q11b_item3]Hit;AOI[q12_qtext]Hit;AOI[q12_aoptions]Hit;AOI[q13_qtext]Hit;AOI[q13_aoptions]Hit;AOI[q14_qtext]Hit;AOI[q14_scale]Hit;AOI[q14_item1]Hit;AOI[q14_item2]Hit;AOI[q14_item3]Hit;AOI[q15_qtext]Hit;AOI[q15_aoptions]Hit;AOI[q16_qtext]Hit;AOI[q16_aoptions]Hit;AOI[q17_qtext]Hit;AOI[q17_aoptions]Hit;AOI[q18_qtext]Hit;AOI[q18_aoptions]Hit;AOI[q19_qtext]Hit;AOI[q19_aoptions]Hit;AOI[q20_qtext]Hit;AOI[q20_aoptions]Hit;AOI[q21_qtext]Hit;AOI[q21_aoptions]Hit;AOI[q22_qtext]Hit;AOI[q22_aoptions]Hit;AOI[q23_qtext]Hit;AOI[q23_aoptions]Hit;AOI[q24_qtext]Hit;AOI[q24_scale]Hit;AOI[q24_item1]Hit;AOI[q24_item2]Hit;AOI[q24_item3]Hit;AOI[q24_item4]Hit;AOI[q25a_qtext]Hit;AOI[q25a_scale]Hit;AOI[q25a_item1]Hit;AOI[q25a_item2]Hit;AOI[q25a_item3]Hit;AOI[q25b_qtext]Hit;AOI[q25b_scale]Hit;AOI[q25b_item1]Hit;AOI[q25b_item2]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46561;09:46:40.036;1350632836015860;;;;;;;;;;;;;;;;;;Unclassified;8;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5589;;;;;;;;;;;;;;;;;;;-28,11;;;;;;;;;;4;4;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46569;09:46:40.045;1350632836024230;;;;;;;;;;;;;;;;;;Unclassified;8;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5590;;;;;;;;;;;;;;;;;;;-28,11;;;;;;;;;;4;4;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46578;09:46:40.053;1350632836032480;;;;;;;;;;;;;;;;5024;;Fixation;8;645;528;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5591;640;494;649;562;644;528;644;528;168,90;141,89;171,49;123,51;170,20;132,70;107,73;204,17;555,56;170,32;204,90;556,48;;;;;591,06;591,06;2,69;2,78;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46586;09:46:40.061;1350632836040880;;;;;;;;;;;;;;;;5025;;Fixation;8;637;550;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5592;634;521;640;578;637;549;637;549;167,31;134,59;169,01;119,22;168,16;126,91;108,08;204,09;555,59;170,74;204,78;556,53;;;;;591,03;591,03;2,72;2,77;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46594;09:46:40.070;1350632836049100;;;;;;;;;;;;;;;;5026;;Fixation;8;622;570;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5593;611;560;633;580;622;570;622;570;161,26;124,19;167,14;118,80;164,20;121,49;108,56;202,92;552,85;170,95;203,36;553,23;;;;;588,01;588,01;2,76;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46603;09:46:40.078;1350632836057470;;;;;;;;;;;;;;;;5027;;Fixation;8;620;564;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5594;605;560;636;568;620;564;620;564;159,69;124,27;167,91;121,96;163,80;123,12;108,71;201,73;550,07;170,75;201,95;549,93;;;;;584,99;584,99;2,73;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46611;09:46:40.086;1350632836065850;;;;;;;;;;;;;;;;5028;;Fixation;8;635;545;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5595;630;523;640;567;635;545;635;545;166,40;134,11;168,91;122,36;167,66;128,24;108,73;201,70;549,99;170,76;201,94;549,91;;;;;584,90;584,90;2,65;2,70;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46619;09:46:40.095;1350632836074090;;;;;;;;;;;;;;;;5029;;Fixation;8;632;550;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5596;628;533;635;568;631;550;631;550;165,77;131,43;167,76;122,02;166,77;126,73;108,73;201,69;549,94;170,77;201,94;549,88;;;;;584,86;584,86;2,65;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46628;09:46:40.103;1350632836082480;;;;;;;;;;;;;;;;5030;;Fixation;8;631;555;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5597;616;545;646;565;631;555;631;555;162,64;128,14;170,62;122,88;166,63;125,51;108,74;201,72;549,98;170,78;201,95;549,85;;;;;584,90;584,90;2,69;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46636;09:46:40.111;1350632836090840;;;;;;;;;;;;;;;;5031;;Fixation;8;630;556;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5598;618;542;642;571;630;556;630;556;163,23;129,01;169,55;121,32;166,39;125,17;108,74;201,78;550,06;170,79;201,96;549,84;;;;;584,99;584,99;2,68;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46644;09:46:40.120;1350632836099100;;;;;;;;;;;;;;;;5032;;Fixation;8;629;556;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5599;621;542;637;570;629;556;629;556;163,93;129,06;168,31;121,56;166,12;125,31;108,75;201,93;550,19;170,81;202,04;549,89;;;;;585,17;585,17;2,67;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46653;09:46:40.128;1350632836107470;;;;;;;;;;;;;;;;5033;;Fixation;8;652;510;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5600;637;505;667;514;652;509;652;509;168,16;138,82;176,14;136,46;172,15;137,64;108,83;202,05;550,07;170,84;202,21;549,88;;;;;585,10;585,10;2,65;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46661;09:46:40.136;1350632836115720;;;;;;;;;;;;;;;;5034;;Fixation;8;682;413;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5601;668;412;695;415;681;413;681;413;176,47;163,85;183,55;162,91;180,01;163,38;108,96;202,32;550,07;170,88;202,45;549,81;;;;;585,19;585,19;2,65;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46669;09:46:40.145;1350632836124090;;;;;;;;;;;;;;;;5035;;Fixation;8;699;319;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5602;683;317;715;321;699;319;699;319;180,29;189,19;188,76;188,01;184,53;188,60;109,10;202,66;550,27;170,89;202,74;549,92;;;;;585,50;585,50;2,66;2,70;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46678;09:46:40.153;1350632836132470;;;;;;;;;;;;;;;;5036;;Fixation;8;717;255;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5603;700;258;734;252;717;255;717;255;184,79;205,04;193,89;206,65;189,34;205,84;109,23;202,77;550,06;170,89;203,00;550,10;;;;;585,33;585,33;2,68;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46686;09:46:40.161;1350632836140710;;;;;;;;;;;;;;;;5037;;Fixation;8;739;203;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5604;728;196;750;209;739;202;739;202;192,36;221,56;197,97;217,98;195,16;219,77;109,26;202,92;550,17;170,91;203,13;550,16;;;;;585,49;585,49;2,68;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46694;09:46:40.170;1350632836149090;;;;;;;;;;;;;;;;5038;;Fixation;8;750;177;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5605;749;163;750;191;749;177;749;177;197,73;230,45;198,17;222,86;197,95;226,66;109,23;203,03;550,33;170,93;203,19;550,24;;;;;585,68;585,68;2,70;2,68;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46703;09:46:40.178;1350632836157460;;;;;;;;;;;;;;;;5039;;Fixation;8;745;173;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5606;746;161;745;186;745;173;745;173;197,04;230,94;196,64;224,36;196,84;227,65;109,20;203,01;550,28;170,97;203,20;550,30;;;;;585,64;585,64;2,70;2,68;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46711;09:46:40.186;1350632836165710;;;;;;;;;;;;;;;;5040;;Fixation;8;735;171;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5607;731;160;739;182;735;171;735;171;193,15;231,12;195,20;225,38;194,17;228,25;109,16;203,05;550,36;171,00;203,16;550,23;;;;;585,72;585,72;2,70;2,70;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46719;09:46:40.195;1350632836174080;;;;;;;;;;;;;;;;5041;;Fixation;8;736;175;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5608;732;163;741;187;736;175;736;175;193,24;230,47;195,72;223,90;194,48;227,18;109,15;203,02;550,29;171,01;203,17;550,23;;;;;585,65;585,65;2,69;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46728;09:46:40.203;1350632836182330;;;;;;;;;;;;;;;;5042;;Fixation;8;735;185;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5609;729;173;741;198;735;185;735;185;192,42;227,61;195,70;221,15;194,06;224,38;109,15;203,02;550,27;171,02;203,18;550,25;;;;;585,63;585,63;2,66;2,67;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46736;09:46:40.211;1350632836190710;;;;;;;;;;;;;;;;5043;;Fixation;8;736;187;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5610;733;180;738;194;735;187;735;187;193,56;225,74;194,91;222,06;194,24;223,90;109,12;203,06;550,35;171,03;203,17;550,23;;;;;585,72;585,72;2,65;2,66;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46744;09:46:40.220;1350632836199080;;;;;;;;;;;;;;;;5044;;Fixation;8;743;184;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5611;745;180;741;187;743;183;743;183;196,62;225,71;195,78;223,86;196,20;224,79;109,10;203,10;550,46;171,04;203,16;550,24;;;;;585,85;585,85;2,66;2,68;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46753;09:46:40.228;1350632836207330;;;;;;;;;;;;;;;;5045;;Fixation;8;741;182;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5612;743;174;738;190;740;182;740;182;196,18;227,57;194,90;223,18;195,54;225,37;109,08;203,14;550,56;171,05;203,17;550,28;;;;;585,96;585,96;2,64;2,68;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46761;09:46:40.236;1350632836215710;;;;;;;;;;;;;;;;5046;;Fixation;8;741;189;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5613;740;177;742;201;741;189;741;189;195,32;226,65;196,04;220,25;195,68;223,45;109,06;203,17;550,63;171,05;203,18;550,31;;;;;586,03;586,03;2,65;2,66;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46769;09:46:40.245;1350632836224080;;;;;;;;;;;;;;;;5047;;Fixation;8;746;191;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5614;747;183;744;199;745;191;745;191;197,35;225,12;196,43;220,71;196,89;222,92;109,04;203,19;550,67;171,05;203,18;550,32;;;;;586,08;586,08;2,65;2,66;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46778;09:46:40.253;1350632836232330;;;;;;;;;;;;;;;;5048;;Fixation;8;752;170;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5615;756;159;748;181;752;170;752;170;199,51;231,37;197,46;225,56;198,48;228,46;108,47;204,60;553,91;170,89;204,32;552,98;;;;;589,65;589,65;2,63;2,67;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46786;09:46:40.261;1350632836240700;;;;;;;;;;;;;;;;5049;;Fixation;8;757;166;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5616;759;154;754;178;756;166;756;166;200,47;232,77;199,10;226,27;199,78;229,52;108,42;204,83;554,45;170,99;205,05;554,67;;;;;590,24;590,24;2,61;2,67;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46794;09:46:40.269;1350632836248950;;;;;;;;;;;;;;;;5050;;Fixation;8;756;187;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5617;766;191;746;184;756;187;756;187;202,40;222,85;197,06;224,86;199,73;223,85;108,95;203,46;551,25;171,14;203,94;552,10;;;;;586,72;586,72;2,60;2,66;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46803;09:46:40.278;1350632836257320;;;;;;;;;;;;;;;;5051;;Fixation;8;759;194;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5618;768;193;750;195;759;194;759;194;202,68;222,47;198,15;221,79;200,41;222,13;108,96;203,24;550,75;171,03;203,25;550,51;;;;;586,18;586,18;2,61;2,64;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46811;09:46:40.286;1350632836265700;;;;;;;;;;;;;;;;5052;;Fixation;8;763;185;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5619;768;177;759;193;763;185;763;185;202,83;226,68;200,37;222,34;201,60;224,51;108,63;204,05;552,62;170,91;204,01;552,28;;;;;588,24;588,24;2,63;2,63;0;0;;;
